"average_ms","month","year","paddock","animals_amount","gender","total_rainfall","average_atmospheric_pressure","dew_point_temperature","average_temperature","relative_humidity","average_mv","NIRM","REDM","RED_EDGEM","SWIR1M","GREENM","BLUEM","NDVIM","NDWIM","EVIM","LAIM","GEMIM","SAVIM","DVIM","GCIM","GDVIM","GLIM","GNDVIM","GOSAVIM","GRIM","GSAVIM","IPVIM","MNLIM","MSAVI2M","MSRM","NLIM","OSAVIM","RDVIM","SRM","TDVIM","VARIM","WDRVIM"
3891.52,2,2019,1,2,2,0,716.25375,19.28675,26.72125,65.76,9220,4051.01111111111,2815.41666666667,4429.79444444444,2783.31111111111,2785.17222222222,2834.06111111111,0.341959546461459,0.191795505592474,0.199482280215741,0.603726889820552,-1794413.54343456,0.512863472507063,1235.59444444444,1.10740075020383,1265.83888888889,0.0159363132193284,1265.83888888889,0.321797055051663,2.10740075020383,0.482649050892644,0.67097977323073,1.499571308611,0.472359048956561,0.480557009182943,0.999714269682963,0.341943364062748,20.2724471020832,2.2776597701024,0.708538552971979,0.0571084936517414,-0.636452315811975
4850.97,3,2019,1,2,2,12.9,718.112,19.1725,25.546625,70.15575,9920,2170.82777777778,781.494444444445,2613.95,1891.68333333333,870.944444444444,894.294444444444,0.468903791334317,0.161890685157634,0.246445546553233,0.773639987429595,-1984252.41201099,0.703235103046988,1389.33333333333,1.48555045127656,1299.88333333333,0.019513831269912,1299.88333333333,0.423811230370401,2.48555045127656,0.635645488214146,0.734451895667159,1.49948519585608,0.637344671138192,0.667906806935211,0.999656909870388,0.468878063703923,25.4759465798243,2.79063131613942,0.956016969243194,0.13106720956888,-0.564605718359959
4116.53,10,2017,2,1,1,0,948.764,17.17675,26.956,56.8955,10416.67,2479.91346153846,1395.26923076923,2844.375,2420.85576923077,1373.65384615385,1405.38461538462,0.296164787771954,0.0822807800790965,0.176141424779487,0.519279674852184,-1356429.20537497,0.444185513080796,1084.64423076923,0.915326922840541,1106.25961538462,-0.00443751404586321,1106.25961538462,0.296987228319648,1.91532692284054,0.445439564065755,0.648082393885977,1.49931092271327,0.438221882571766,0.384330926645916,0.999540699542892,0.296151630549812,17.881739786478,1.96392811765926,0.65733280629175,0.00755533301330839,-0.67600833166529
5618.72,11,2017,2,1,1,0,949,13.3375,27.22,43.041,14183.33,3193.30769230769,728.134615384615,3570.57692307692,2023.53846153846,1014.21153846154,934.384615384615,0.627178758161518,0.275775702544769,0.412377667552054,1.37398240120333,-6142739.15038034,0.940648322644225,2465.17307692308,2.14888035224216,2179.09615384615,0.0995494246400868,2179.09615384615,0.516871686135528,3.14888035224216,0.775244858206156,0.813589379080759,1.49978071550073,0.769797492784357,1.10250674211839,0.999853859955107,0.627153195497207,39.31410841152,4.44465986647402,1.15469621653397,0.360974825249416,-0.387390592165793
8439.26,12,2017,2,1,1,3.8,9.509,19.8995,26.512,68.8955,23800,3347.46153846154,649.038461538462,3865.17307692308,1893.84615384615,1010.10576923077,916.692307692308,0.67128651322645,0.339638182693153,0.452431900467517,1.51889861589148,-7470050.68898025,1.00680421126977,2698.42307692308,2.32048667395084,2337.35576923077,0.128281307670282,2337.35576923077,0.533811096927613,3.32048667395084,0.800654104464404,0.835643256613225,1.49981148805899,0.799870380492538,1.30074317149265,0.999874371630358,0.671259725120471,42.5472349217507,5.36996901896276,1.19980554857305,0.510183003818464,-0.30969015873726
5585.35,1,2018,2,1,1,0.6,950.952,18.987,25.6205,68.9995,14700,3629.66346153846,1718.19230769231,4113.19230769231,2874.89423076923,1857.46153846154,1825.16346153846,0.422885155842209,0.207135413017852,0.286832903195017,0.91976144375957,-3781003.75306318,0.634250882121916,1911.47115384615,1.26895192381845,1772.20192307692,0.0512471973596872,1772.20192307692,0.3608096405354,2.26895192381845,0.541173991381784,0.711442577921104,1.49965870579906,0.565736668916967,0.668278940045895,0.999772513633342,0.422868759388465,28.0603369531894,2.96112893414097,0.848604987802791,0.209419902735325,-0.561733303719156
8138.56,2,2018,2,1,1,0.466666666666667,950.194333333333,16.4733333333333,24.9191666666667,63.1663333333333,18758.33,3027.50641025641,681.564102564103,3444.34615384615,1904.94230769231,970.833333333333,877.692307692308,0.630020304073711,0.285755696746775,0.399793485509092,1.3284528305719,-5605259.18757791,0.944903282820228,2345.94230769231,2.12535326959604,2056.67307692308,0.110080789616878,2056.67307692308,0.512601273566448,3.12535326959604,0.768836496494324,0.815010152036855,1.49976698936033,0.770993036859823,1.12221475751493,0.99984471536224,0.629993171283117,38.4336263900236,4.54520456553823,1.15648952994687,0.383673712989182,-0.3797794123987
7190.21,3,2018,2,1,1,0,950.663333333333,20.8248333333333,25.9345,74.4996666666667,14133.33,2700.41025641026,988.711538461538,3174.6858974359,2015.47435897436,1180.10897435897,1184.13461538462,0.473514401475101,0.22198095315263,0.287634548295859,0.922661795734419,-3118862.64620637,0.71017274735259,1711.69871794872,1.43569943246733,1520.30128205128,0.0516071111977306,1520.30128205128,0.398575435351896,2.43569943246733,0.597809503292188,0.73675720073755,1.49958109855154,0.629430327973855,0.725398545907361,0.999720802029548,0.473493310429901,28.4465668869459,3.06610091107393,0.94414546862821,0.219027554352502,-0.539977718815992
2267.48,10,2018,2,1,2,3.57600337980566,793.1968788903,16.0860876874496,23.5083348119983,62.3116666666667,6662.5,3774.28846153846,2427.87820512821,4361.79487179487,3163.03846153846,2435.97435897436,2428.69230769231,0.345701358470238,0.145682407617513,0.220365188678798,0.679281252639893,-2778346.68143106,0.51848399424731,1346.41025641026,1.1815169690225,1338.3141025641,0.0304811902695453,1338.3141025641,0.316284752863237,2.1815169690225,0.47438685053775,0.672850679235119,1.49957627117699,0.45443840435547,0.545351659627599,0.999717563731013,0.345686841221982,21.4903734220691,2.59269597668249,0.681657591223622,0.101259941586955,-0.608537403925291
2313.21,11,2018,2,1,2,0.466666666666667,950.131333333333,19.3178333333333,24.2095,75.9023333333333,7560,2848.91025641026,676.25641025641,3270.37820512821,1816.13461538462,1022.24358974359,948.5,0.583492974279463,0.300408379417781,0.355572956412833,1.16846295630163,-6025733.21954713,0.875084661713905,2172.65384615385,1.60284515595409,1826.66666666667,0.103767186352279,1826.66666666667,0.423651421996075,2.60284515595409,0.635415666287054,0.791746487139731,1.49953450816438,0.732124098672384,0.991454751424632,0.999689851076393,0.583459944861695,34.6761209652008,4.03950553246112,1.0981860842751,0.676420904146081,-0.432878713835412
3050.87,12,2018,2,1,2,0,952.73175,17.5935,27.2945,57.43725,8900,2842.30769230769,947.254807692308,3271.72596153846,2075.21153846154,1181.50961538462,1076.32211538462,0.487277530373925,0.221182145282063,0.308798040364125,0.999231310037405,-3957193.45909999,0.730817572832,1895.05288461538,1.37722201225012,1660.79807692308,0.076218225877678,1660.79807692308,0.400234169305384,2.37722201225012,0.600299676731175,0.743638765186962,1.49957560910436,0.650872562851157,0.723475957854459,0.999717153601489,0.487256467462221,30.2292102879614,3.00581813927887,0.976308818765564,0.227912473369846,-0.541616173414772
4757.37,1,2019,2,1,2,0.35,953.3245,19.737,26.359125,68.1975,11570,2696.03846153846,880.423076923077,3201.27403846154,2277.47596153846,1088.25,1005.62980769231,0.509908433934877,0.169648720207923,0.307225619139962,0.993542290048382,-3356107.11536344,0.764754772055286,1815.61538461538,1.50408320059997,1607.78846153846,0.0742977077705189,1607.78846153846,0.425480271199153,2.50408320059997,0.638162750408811,0.754954216967438,1.49963209810991,0.672153359958304,0.771109602158258,0.999754801802625,0.509885417563653,30.4093076681572,3.1634134877468,1.00823001434718,0.228645170091272,-0.522202657426157
4521.43,2,2019,2,1,2,0,716.25375,19.28675,26.72125,65.76,10740,3964.12019230769,2713.26442307692,4426.54326923077,2745.9375,2714.00961538462,2687.4375,0.382459999164622,0.197763538910886,0.216571906811855,0.665557158845293,-2059150.13811759,0.573601766485633,1250.85576923077,1.15452637133058,1250.11057692308,0.0472930869873448,1250.11057692308,0.331785135638191,2.15452637133058,0.497629327741362,0.691229999582311,1.49961271399004,0.50694886353628,0.567024165281167,0.999741873610874,0.382441174309935,21.8419265732648,2.5641057071683,0.760423272296762,0.137699759447872,-0.601041703293616
6634.62,3,2019,2,1,2,12.9,718.112,19.1725,25.546625,70.15575,14770,2218.56730769231,722.346153846154,2678.51442307692,1860.06730769231,896.865384615385,888.235576923077,0.506016696027843,0.183050440945677,0.266769727179964,0.847172872937111,-2307048.21093808,0.758893947607213,1496.22115384615,1.46050872389151,1321.70192307692,0.0537473366908263,1321.70192307692,0.419316911173832,2.46050872389151,0.628906414033335,0.753008348013922,1.49953931951098,0.671454734613811,0.748645809084507,0.99969298997054,0.505988725421578,27.4482597595283,3.0622574275852,1.00718206221619,0.250213319831035,-0.53162248863573
